_id,title,text,query
"<dbpedia:Newtown,_Indiana>","Newtown, Indiana","Newtown is a town in Richland Township, Fountain County, Indiana, United States. The population was 256 at the 2010 census.",what county is newtown indiana
<dbpedia:Max_Stirner>,Max Stirner,"Johann Kaspar Schmidt (October 25, 1806 – June 26, 1856), better known as Max Stirner, was a German philosopher. He is often seen as one of the forerunners of nihilism, existentialism, postmodernism, and anarchism, especially of individualist anarchism. Stirner's main work is The Ego and Its Own, also known as The Ego and His Own (Der Einzige und sein Eigentum in German, which translates literally as The Unique One and His Property).",what was the ego and its own
"<dbpedia:Oldenburg,_Indiana>","Oldenburg, Indiana","Oldenburg is a town in Ray Township, Franklin County, Indiana, United States. The population was 674 at the 2010 census.",what county is oldenburg indiana in
"<dbpedia:Mount_Carmel,_Indiana>","Mount Carmel, Indiana","Mount Carmel is a town in Springfield Township, Franklin County, Indiana, United States. The population was 86 at the 2010 census.",what county is mount carmel indiana
"<dbpedia:Attica,_Indiana>","Attica, Indiana","Attica is a city in Logan Township, Fountain County, Indiana, United States. The population was 3,245 at the 2010 census.",what county is attica indiana
"<dbpedia:Akron,_Indiana>","Akron, Indiana","Akron is a town in Henry Township, Fulton County, Indiana, United States. The population was 1,167 at the 2010 census.  Akron hosts a nationally-famous All-Americana 4th of July parade and fireworks.  Students attend Akron Elementary and Tippecanoe Valley Middle and High Schools.","where is akron, indiana located"
"<dbpedia:Fulton,_Indiana>","Fulton, Indiana","Fulton is a town in Liberty Township, Fulton County, Indiana, United States. The population was 333 at the 2010 census.",what county is fulton indiana
"<dbpedia:Mellott,_Indiana>","Mellott, Indiana","Mellott is a town in Richland Township, Fountain County, Indiana, United States. The population was 197 at the 2010 census.",what county is mellott indiana in?
"<dbpedia:Covington,_Indiana>","Covington, Indiana","Covington is a city in and the county seat of Fountain County, Indiana, United States. The population was 2,645 at the 2010 census.",what county is covington in
"<dbpedia:Fort_Branch,_Indiana>","Fort Branch, Indiana","Fort Branch is the largest town and second largest community in Gibson County, Indiana, United States after Princeton. The population was 2,771 at the 2010 census.",what county is fort branch in indiana
"<dbpedia:Patoka,_Indiana>","Patoka, Indiana","Patoka is the fourth largest town and sixth largest community in Gibson County, Indiana, United States. The population was 735 at the 2010 census.",population of patoka indiana
"<dbpedia:Brookville,_Indiana>","Brookville, Indiana","Brookville is a town in Brookville Township, Franklin County, Indiana, United States. The population was 2,596 at the 2010 census. The town is the county seat of Franklin County.",population of brookville indiana
"<dbpedia:Fowlerton,_Indiana>","Fowlerton, Indiana","Fowlerton is a town in Fairmount Township, Grant County, Indiana, United States. The population was 261 at the 2010 census.",what county is fowlerton in
"<dbpedia:Rochester,_Indiana>","Rochester, Indiana","Rochester is a city in and the county seat of Fulton County, Indiana, United States. The population was 6,218 at the 2010 census.",what county is rochester in in?
"<dbpedia:Somerville,_Indiana>","Somerville, Indiana","Somerville is a town in Barton Township, Gibson County, Indiana, United States. The population was 293 at the 2010 census making it the third smallest community in the county.",where is somerville indiana?
"<dbpedia:Francisco,_Indiana>","Francisco, Indiana","Francisco is a town in Center Township, Gibson County, Indiana, United States. The population was 469 at the 2010 census. It was founded in 1851. Local tradition says the town was named for its first settler, a Spanish laborer working on the Wabash and Erie Canal who built a shack in the area.",what county is francisco indiana in
"<dbpedia:Princeton,_Indiana>","Princeton, Indiana","Princeton is a city in Patoka Township, Gibson County, Indiana, United States. The population was 8,644 at the 2010 census, and it is part of the greater Evansville, Indiana, Metropolitan Area. The city is the county seat of and the largest city in Gibson County.",where is princeton indiana
"<dbpedia:Hazleton,_Indiana>","Hazleton, Indiana","Hazleton is a town in White River Township, Gibson County, Indiana, United States. The population was 263 at the 2010 census making it the second smallest community in the county.",what county is hazleton indiana in
"<dbpedia:Converse,_Indiana>","Converse, Indiana","Converse is a town in Richland Township, Grant County and Jackson Township, Miami County, Indiana, United States. The population was 1,148 at the 2010 census.",what county is converse indiana in
"<dbpedia:Oakland_City,_Indiana>","Oakland City, Indiana","For other places with the same name, see Oakland City.Oakland City is the second-largest city but third-largest community in Gibson County, Indiana, United States, after the city of Princeton and the town of Fort Branch.  It is the home of Oakland City University. The population was 2,429 at the 2010 census.",what county is oakland city in
"<dbpedia:Haubstadt,_Indiana>","Haubstadt, Indiana","Haubstadt is the second largest town, after Fort Branch, and fourth largest community in Gibson County, Indiana, United States. The population was 1,577 at the 2010 census.",what county is haubstadt indiana
"<dbpedia:Owensville,_Indiana>","Owensville, Indiana","For communities with a similar name, see Owensville (disambiguation).Owensville is the third largest town and fifth largest community in Gibson County, Indiana, United States. The population was 1,284 at the 2010 census. It is part of the Evansville, IN-KY Metropolitan Statistical Area",what county is owensville indiana
"<dbpedia:Jonesboro,_Indiana>","Jonesboro, Indiana","Jonesboro is a city in Grant County, Indiana, United States, located along the Mississinewa River opposite Gas City. The population was 1,756 at the 2010 census.",where is jonesboro
"<dbpedia:Mackey,_Indiana>","Mackey, Indiana","Mackey is a town in Barton Township, Gibson County, Indiana, United States. With a population of 106 at the 2010 census, Mackey is the smallest incorporated community in Gibson County.",what county is mackey indiana in?
"<dbpedia:Laurel,_Indiana>","Laurel, Indiana","Laurel is a town in Laurel Township, Franklin County, Indiana, United States. The population was 512 at the 2010 census.",where is laurel indiana
"<dbpedia:Matthews,_Indiana>","Matthews, Indiana","Matthews is a town in Jefferson Township, Grant County, Indiana, along the Mississinewa River. The population was 596 at the 2010 census.",where is matthews indiana
"<dbpedia:Sweetser,_Indiana>","Sweetser, Indiana","Sweetser is a town in Franklin, Pleasant and Richland townships, Grant County, Indiana, United States. The population was 1229 at the 2010 census.",what county is sweetser indiana in
"<dbpedia:Gas_City,_Indiana>","Gas City, Indiana","Gas City is a city in Grant County, Indiana, along the Mississinewa River. The population was 5,965 at the 2010 census.It was first known as Harrisburg when settled on May 25, 1867 by Noah Harris. It became something of a boom town when natural gas was found in the area in 1887. The Gas City Land Company was founded on March 21, 1892 and the town of about 150 people changed its name to Gas City a few days later.  However, as of 2012 much of the gas is depleted.  (See Indiana Gas Boom.)",what county is gas city indiana in
"<dbpedia:Bloomfield,_Indiana>","Bloomfield, Indiana","Bloomfield is a town in Richland Township, Greene County, Indiana, United States. The population was 2,405 at the 2010 census. The city is the county seat of Greene County.Bloomfield is part of the Bloomington, Indiana Metropolitan Statistical Area.",where is bloomfield indiana located
"<dbpedia:Worthington,_Indiana>","Worthington, Indiana","Worthington is a town in Jefferson Township, Greene County, Indiana, United States. The population was 1,463 at the 2010 Census. It is part of the Bloomington, Indiana, Metropolitan Statistical Area.",where is worthington indiana
"<dbpedia:Van_Buren,_Indiana>","Van Buren, Indiana","Van Buren is a town in Van Buren Township, Grant County, Indiana, United States. The population was 864 at the 2010 census.",where is van buren indiana
"<dbpedia:Swayzee,_Indiana>","Swayzee, Indiana","Swayzee is a town in Sims Township, Grant County, Indiana, United States. The population was 981 at the 2010 census.On its welcome sign, Swayzee claims to be ""the only Swayzee in the world.""  This motto is based on a story about a postcard sent by a serviceman overseas during World War II, which although being addressed only to ""Swayzee"", with no mention of Indiana or any other information, was still said to have been successfully delivered.",what county is swayzee in in
"<dbpedia:Marion,_Indiana>","Marion, Indiana","Not to be confused with Marion County, Indiana.Marion is a city in Grant County, Indiana, United States. The population was 29,948 as of the 2010 census. The city is the county seat of Grant County.",what county is marion indiana
"<dbpedia:Newberry,_Indiana>","Newberry, Indiana","Newberry is a town in Cass Township, Greene County, Indiana, United States. The population was 193 at the 2010 census. It is part of the Bloomington, Indiana Metropolitan Statistical Area.",where is newberry indiana?
"<dbpedia:Lyons,_Indiana>","Lyons, Indiana","Lyons is a town in Washington Township, Greene County, Indiana, United States. The population was 742 at the 2010 census. It is part of the Bloomington, Indiana Metropolitan Statistical Area.",what county is lyons indiana in
"<dbpedia:Upland,_Indiana>","Upland, Indiana","Upland is a town in Jefferson Township, Grant County, Indiana, United States. The population was 3,845 at the 2010 census. It is most notable for being the home of Taylor University, a Christian college with 1,920 students, as of 2011.",where is upland indiana
